date,region,channel,spend_usd
2023-06-24,US,email,8.98
2023-06-24,US,referral,35.93
2023-06-25,US,paid_search,242.17
2023-06-25,US,organic,13.54
2023-06-25,US,social,105.52
2023-06-25,US,email,13.11
2023-06-25,US,referral,26.65
2023-06-26,US,paid_search,193.24
2023-06-26,US,organic,18.83
2023-06-26,US,social,72.37
2023-06-26,US,email,12.41
2023-06-26,US,referral,19.27
2023-06-27,US,paid_search,142.57
2023-06-27,US,organic,19.66
2023-06-27,US,social,73.9
2023-06-27,US,email,17.56
2023-06-27,US,referral,34.3
2023-06-28,US,paid_search,153.9
2023-06-28,US,organic,21.2
2023-06-28,US,social,101.24
2023-06-28,US,email,16.77
2023-06-28,US,referral,25.47
2023-06-29,US,paid_search,213.42
2023-06-29,US,organic,22.41
2023-06-29,US,social,62.15
2023-06-29,US,email,18.26
2023-06-29,US,referral,30.55
2023-06-30,US,paid_search,145.65
2023-06-30,US,organic,20.19
2023-06-30,US,social,105.37
2023-06-30,US,email,14.22
2023-06-30,US,referral,31.71
2023-07-01,US,paid_search,286.37
2023-07-01,US,organic,16.07
2023-07-01,US,social,58.93
2023-07-01,US,email,16.14
2023-07-01,US,referral,29.51
2023-07-02,US,paid_search,169.61
2023-07-02,US,organic,27.27
2023-07-02,US,social,59.88
2023-07-02,US,email,17.6
2023-07-02,US,referral,21.21
2023-07-03,US,paid_search,257.37
2023-07-03,US,organic,29.96
2023-07-03,US,social,72.75
2023-07-03,US,email,12.94
2023-07-03,US,referral,30.37
2023-07-04,US,paid_search,162.58
2023-07-04,US,organic,19.77
2023-07-04,US,social,90.57
2023-07-04,US,email,7.8
2023-07-04,US,referral,24.91
2023-07-05,US,paid_search,148.96
2023-07-05,US,organic,17.53
2023-07-05,US,social,122.48
2023-07-05,US,email,10.29
2023-07-05,US,referral,30.08
2023-07-06,US,paid_search,167.45
2023-07-06,US,organic,18.6
2023-07-06,US,social,107.78
2023-07-06,US,email,16.28
2023-07-06,US,referral,28.57
2023-07-07,US,paid_search,223.57
2023-07-07,US,organic,18.34
2023-07-07,US,social,76.22
2023-07-07,US,email,10.93
2023-07-07,US,referral,19.84
2023-07-08,US,paid_search,312.71
2023-07-08,US,organic,26.22
2023-07-08,US,social,59.6
2023-07-08,US,email,10.04
2023-07-08,US,referral,28.01
2023-07-09,US,paid_search,204.63
2023-07-09,US,organic,22.74
2023-07-09,US,social,84.26
2023-07-09,US,email,14.53
2023-07-09,US,referral,27.05
2023-07-10,US,paid_search,183.87
2023-07-10,US,organic,8.9
2023-07-10,US,social,84.83
2023-07-10,US,email,11.81
2023-07-10,US,referral,26.1
2023-07-11,US,paid_search,314.34
2023-07-11,US,organic,21.84
2023-07-11,US,social,82.95
2023-07-11,US,email,18.46
2023-07-11,US,referral,28.02
2023-07-12,US,paid_search,198.9
2023-07-12,US,organic,23.03
2023-07-12,US,social,136.27
2023-07-12,US,email,10.76
2023-07-12,US,referral,27.96
2023-07-13,US,paid_search,138.31
2023-07-13,US,organic,22.78
2023-07-13,US,social,69.33
2023-07-13,US,email,13.43
2023-07-13,US,referral,23.16
2023-07-14,US,paid_search,223.91
2023-07-14,US,organic,24.59
2023-07-14,US,social,61.97
2023-07-14,US,email,15.21
2023-07-14,US,referral,20.57
2023-07-15,US,paid_search,123.37
2023-07-15,US,organic,18.91
2023-07-15,US,social,83.06
2023-07-15,US,email,24.1
2023-07-15,US,referral,27.71
2023-07-16,US,paid_search,118.01
2023-07-16,US,organic,17.18
2023-07-16,US,social,112.98
2023-07-16,US,email,22.83
2023-07-16,US,referral,15.09
2023-07-17,US,paid_search,95.4
2023-07-17,US,organic,29.35
2023-07-17,US,social,98.77
2023-07-17,US,email,11.74
2023-07-17,US,referral,28.34
2023-07-18,US,paid_search,61.39
2023-07-18,US,organic,20.02
2023-07-18,US,social,97.38
2023-07-18,US,email,18.47
2023-07-18,US,referral,18.66
2023-07-19,US,paid_search,183.86
2023-07-19,US,organic,15.37
2023-07-19,US,social,95.75
2023-07-19,US,email,11.64
2023-07-19,US,referral,22.45
2023-07-20,US,paid_search,135.19
2023-07-20,US,organic,23.26
2023-07-20,US,social,109.32
2023-07-20,US,email,14.12
2023-07-20,US,referral,25.24
2023-07-21,US,paid_search,114.81
2023-07-21,US,organic,18.5
2023-07-21,US,social,88.87
2023-07-21,US,email,24.83
2023-07-21,US,referral,18.05
2023-07-22,US,paid_search,245.89
2023-07-22,US,organic,24.98
2023-07-22,US,social,96.31
2023-07-22,US,email,21.59
2023-07-22,US,referral,27.33
2023-07-23,US,paid_search,197.51
2023-07-23,US,organic,19.73
2023-07-23,US,social,117.53
2023-07-23,US,email,19.11
2023-07-23,US,referral,21.09
2023-07-24,US,paid_search,120.63
2023-07-24,US,organic,18.99
2023-07-24,US,social,72.0
2023-07-24,US,email,14.76
2023-07-24,US,referral,32.73
2023-07-25,US,paid_search,159.42
2023-07-25,US,organic,19.79
2023-07-25,US,social,91.31
2023-07-25,US,email,18.18
2023-07-25,US,referral,10.96
2023-07-26,US,paid_search,152.7
2023-07-26,US,organic,21.06
2023-07-26,US,social,117.0
2023-07-26,US,email,13.16
2023-07-26,US,referral,13.27
2023-07-27,US,paid_search,207.89
2023-07-27,US,organic,16.82
2023-07-27,US,social,63.23
2023-07-27,US,email,12.66
2023-07-27,US,referral,23.85
2023-07-28,US,paid_search,152.79
2023-07-28,US,organic,8.97
2023-07-28,US,social,110.18
2023-07-28,US,email,19.78
2023-07-28,US,referral,29.07
2023-07-29,US,paid_search,128.8
2023-07-29,US,organic,18.99
2023-07-29,US,social,89.85
2023-07-29,US,email,17.25
2023-07-29,US,referral,29.18
2023-07-30,US,paid_search,146.96
2023-07-30,US,organic,20.41
2023-07-30,US,social,100.29
2023-07-30,US,email,20.46
2023-07-30,US,referral,29.4
2023-07-31,US,paid_search,215.51
2023-07-31,US,organic,20.42
2023-07-31,US,social,121.74
2023-07-31,US,email,16.54
2023-07-31,US,referral,19.62
2023-08-01,US,paid_search,243.15
2023-08-01,US,organic,23.49
2023-08-01,US,social,80.03
2023-08-01,US,email,13.2
2023-08-01,US,referral,26.85
2023-08-02,US,paid_search,200.84
2023-08-02,US,organic,20.99
2023-08-02,US,social,97.0
2023-08-02,US,email,21.37
2023-08-02,US,referral,31.7
2023-08-03,US,paid_search,188.58
2023-08-03,US,organic,24.71
2023-08-03,US,social,66.77
2023-08-03,US,email,16.49
2023-08-03,US,referral,36.31
2023-08-04,US,paid_search,170.19
2023-08-04,US,organic,15.76
2023-08-04,US,social,75.33
2023-08-04,US,email,10.91
2023-08-04,US,referral,20.1
2023-08-05,US,paid_search,163.33
2023-08-05,US,organic,12.97
2023-08-05,US,social,90.35
2023-08-05,US,email,18.38
2023-08-05,US,referral,19.33
2023-08-06,US,paid_search,248.37
2023-08-06,US,organic,22.55
2023-08-06,US,social,113.19
2023-08-06,US,email,12.53
2023-08-06,US,referral,30.34
2023-08-07,US,paid_search,130.86
2023-08-07,US,organic,24.45
2023-08-07,US,social,93.87
2023-08-07,US,email,17.07
2023-08-07,US,referral,17.65
2023-08-08,US,paid_search,139.72
2023-08-08,US,organic,22.99
2023-08-08,US,social,68.66
2023-08-08,US,email,16.74
2023-08-08,US,referral,16.46
2023-08-09,US,paid_search,218.17
2023-08-09,US,organic,13.84
2023-08-09,US,social,102.43
2023-08-09,US,email,17.35
2023-08-09,US,referral,20.65
2023-08-10,US,paid_search,206.19
2023-08-10,US,organic,21.3
2023-08-10,US,social,77.88
2023-08-10,US,email,11.22
2023-08-10,US,referral,12.73
2023-08-11,US,paid_search,195.73
2023-08-11,US,organic,12.18
2023-08-11,US,social,92.15
2023-08-11,US,email,14.01
2023-08-11,US,referral,29.24
2023-08-12,US,paid_search,166.41
2023-08-12,US,organic,18.35
2023-08-12,US,social,106.47
2023-08-12,US,email,16.26
2023-08-12,US,referral,26.98
2023-08-13,US,paid_search,201.12
2023-08-13,US,organic,12.32
2023-08-13,US,social,107.03
2023-08-13,US,email,17.3
2023-08-13,US,referral,18.65
2023-08-14,US,paid_search,169.02
2023-08-14,US,organic,19.8
2023-08-14,US,social,86.97
2023-08-14,US,email,16.25
2023-08-14,US,referral,33.95
2023-08-15,US,paid_search,228.68
2023-08-15,US,organic,13.44
2023-08-15,US,social,104.0
2023-08-15,US,email,19.98
2023-08-15,US,referral,27.42
2023-08-16,US,paid_search,229.09
2023-08-16,US,organic,30.06
2023-08-16,US,social,113.03
2023-08-16,US,email,15.93
2023-08-16,US,referral,31.53
2023-08-17,US,paid_search,186.52
2023-08-17,US,organic,20.12
2023-08-17,US,social,82.09
2023-08-17,US,email,20.86
2023-08-17,US,referral,19.88
2023-08-18,US,paid_search,248.96
2023-08-18,US,organic,22.5
2023-08-18,US,social,58.52
2023-08-18,US,email,16.38
2023-08-18,US,referral,11.87
2023-08-19,US,paid_search,208.15
2023-08-19,US,organic,24.43
2023-08-19,US,social,76.67
2023-08-19,US,email,15.46
2023-08-19,US,referral,37.21
2023-08-20,US,paid_search,157.24
2023-08-20,US,organic,14.71
2023-08-20,US,social,123.34
2023-08-20,US,email,22.36
2023-08-20,US,referral,25.02
2023-08-21,US,paid_search,225.52
2023-08-21,US,organic,26.71
2023-08-21,US,social,73.29
2023-08-21,US,email,13.18
2023-08-21,US,referral,32.69
2023-08-22,US,paid_search,255.83
2023-08-22,US,organic,22.81
2023-08-22,US,social,70.2
2023-08-22,US,email,22.45
2023-08-22,US,referral,21.68
2023-08-23,US,paid_search,164.92
2023-08-23,US,organic,21.71
2023-08-23,US,social,124.97
2023-08-23,US,email,18.2
2023-08-23,US,referral,27.59
2023-08-24,US,paid_search,200.85
2023-08-24,US,organic,20.22
2023-08-24,US,social,102.56
2023-08-24,US,email,5.51
2023-08-24,US,referral,23.15
2023-08-25,US,paid_search,190.86
2023-08-25,US,organic,14.24
2023-08-25,US,social,98.69
2023-08-25,US,email,14.23
2023-08-25,US,referral,35.97
2023-08-26,US,paid_search,250.79
2023-08-26,US,organic,17.67
2023-08-26,US,social,86.61
2023-08-26,US,email,14.72
2023-08-26,US,referral,22.18
2023-08-27,US,paid_search,188.78
2023-08-27,US,organic,16.21
2023-08-27,US,social,64.56
2023-08-27,US,email,17.34
2023-08-27,US,referral,28.93
2023-08-28,US,paid_search,143.81
2023-08-28,US,organic,24.48
2023-08-28,US,social,75.79
2023-08-28,US,email,15.95
2023-08-28,US,referral,30.13
2023-08-29,US,paid_search,178.49
2023-08-29,US,organic,22.27
2023-08-29,US,social,78.38
2023-08-29,US,email,14.26
2023-08-29,US,referral,23.71
2023-08-30,US,paid_search,146.4
2023-08-30,US,organic,19.12
2023-08-30,US,social,55.16
2023-08-30,US,email,13.16
2023-08-30,US,referral,23.22
2023-08-31,US,paid_search,168.47
2023-08-31,US,organic,18.79
2023-08-31,US,social,88.61
2023-08-31,US,email,16.8
2023-08-31,US,referral,30.47
2023-09-01,US,paid_search,150.76
2023-09-01,US,organic,13.98
2023-09-01,US,social,66.55
2023-09-01,US,email,13.17
2023-09-01,US,referral,22.8
2023-09-02,US,paid_search,145.35
2023-09-02,US,organic,13.52
2023-09-02,US,social,79.74
2023-09-02,US,email,15.68
2023-09-02,US,referral,28.72
2023-09-03,US,paid_search,154.92
2023-09-03,US,organic,17.94
2023-09-03,US,social,69.15
2023-09-03,US,email,14.88
2023-09-03,US,referral,19.7
2023-09-04,US,paid_search,205.79
2023-09-04,US,organic,11.07
2023-09-04,US,social,81.91
2023-09-04,US,email,16.13
2023-09-04,US,referral,26.15
2023-09-05,US,paid_search,301.19
2023-09-05,US,organic,21.75
2023-09-05,US,social,67.41
2023-09-05,US,email,14.64
2023-09-05,US,referral,13.9
2023-09-06,US,paid_search,176.37
2023-09-06,US,organic,15.83
2023-09-06,US,social,110.6
2023-09-06,US,email,12.94
2023-09-06,US,referral,24.27
2023-09-07,US,paid_search,151.4
2023-09-07,US,organic,28.69
2023-09-07,US,social,82.77
2023-09-07,US,email,21.87
2023-09-07,US,referral,30.09
2023-09-08,US,paid_search,201.69
2023-09-08,US,organic,21.84
2023-09-08,US,social,98.86
2023-09-08,US,email,7.77
2023-09-08,US,referral,23.26
2023-09-09,US,paid_search,218.03
2023-09-09,US,organic,19.76
2023-09-09,US,social,58.38
2023-09-09,US,email,14.8
2023-09-09,US,referral,35.65
2023-09-10,US,paid_search,236.11
2023-09-10,US,organic,19.69
2023-09-10,US,social,111.41
2023-09-10,US,email,13.63
2023-09-10,US,referral,14.35
2023-09-11,US,paid_search,138.4
2023-09-11,US,organic,27.81
2023-09-11,US,social,83.84
2023-09-11,US,email,14.09
2023-09-11,US,referral,23.13
2023-09-12,US,paid_search,265.69
2023-09-12,US,organic,28.13
2023-09-12,US,social,139.92
2023-09-12,US,email,14.4
2023-09-12,US,referral,26.85
2023-09-13,US,paid_search,111.75
2023-09-13,US,organic,27.38
2023-09-13,US,social,63.72
2023-09-13,US,email,15.81
2023-09-13,US,referral,18.14
2023-09-14,US,paid_search,153.5
2023-09-14,US,organic,15.81
2023-09-14,US,social,76.32
2023-09-14,US,email,12.98
2023-09-14,US,referral,21.57
2023-09-15,US,paid_search,217.5
2023-09-15,US,organic,14.48
2023-09-15,US,social,94.96
2023-09-15,US,email,19.57
2023-09-15,US,referral,21.79
2023-09-16,US,paid_search,147.69
2023-09-16,US,organic,18.85
2023-09-16,US,social,116.54
2023-09-16,US,email,15.73
2023-09-16,US,referral,21.68
2023-09-17,US,paid_search,201.77
2023-09-17,US,organic,14.49
2023-09-17,US,social,105.33
2023-09-17,US,email,16.53
2023-09-17,US,referral,23.08
2023-09-18,US,paid_search,142.26
2023-09-18,US,organic,15.57
2023-09-18,US,social,102.03
2023-09-18,US,email,19.61
2023-09-18,US,referral,21.02
2023-09-19,US,paid_search,200.63
2023-09-19,US,organic,9.56
2023-09-19,US,social,76.85
2023-09-19,US,email,14.88
2023-09-19,US,referral,19.31
2023-09-20,US,paid_search,137.86
2023-09-20,US,organic,16.66
2023-09-20,US,social,96.57
2023-09-20,US,email,14.3
2023-09-20,US,referral,11.01
2023-09-21,US,paid_search,84.57
2023-09-21,US,organic,16.97
2023-09-21,US,social,100.3
2023-09-21,US,email,4.7
2023-09-21,US,referral,21.88
2023-09-22,US,paid_search,156.32
2023-09-22,US,organic,26.94
2023-09-22,US,social,81.34
2023-09-22,US,email,16.44
2023-09-22,US,referral,25.88
2023-09-23,US,paid_search,84.12
2023-09-23,US,organic,23.84
2023-09-23,US,social,94.85
2023-09-23,US,email,16.91
2023-09-23,US,referral,49.54
2023-09-24,US,paid_search,86.21
2023-09-24,US,organic,28.62
2023-09-24,US,social,83.53
2023-09-24,US,email,16.08
2023-09-24,US,referral,24.72
2023-09-25,US,paid_search,160.91
2023-09-25,US,organic,17.15
2023-09-25,US,social,97.41
2023-09-25,US,email,9.31
2023-09-25,US,referral,29.69
2023-09-26,US,paid_search,161.27
2023-09-26,US,organic,14.35
2023-09-26,US,social,79.87
2023-09-26,US,email,19.71
2023-09-26,US,referral,21.65
2023-09-27,US,paid_search,196.13
2023-09-27,US,organic,16.35
2023-09-27,US,social,107.05
2023-09-27,US,email,17.57
2023-09-27,US,referral,36.55
2023-09-28,US,paid_search,172.1
2023-09-28,US,organic,23.34
2023-09-28,US,social,92.21
2023-09-28,US,email,19.86
2023-09-28,US,referral,20.51
2023-09-29,US,paid_search,213.53
2023-09-29,US,organic,19.03
2023-09-29,US,social,88.56
2023-09-29,US,email,15.34
2023-09-29,US,referral,26.58
2023-09-30,US,paid_search,174.77
2023-09-30,US,organic,21.07
2023-09-30,US,social,125.51
2023-09-30,US,email,18.7
2023-09-30,US,referral,30.43
2023-10-01,US,paid_search,159.5
2023-10-01,US,organic,15.55
2023-10-01,US,social,111.49
2023-10-01,US,email,18.29
2023-10-01,US,referral,34.2
2023-10-02,US,paid_search,152.82
2023-10-02,US,organic,18.85
2023-10-02,US,social,53.11
2023-10-02,US,email,13.53
2023-10-02,US,referral,31.23
2023-10-03,US,paid_search,159.01
2023-10-03,US,organic,23.2
2023-10-03,US,social,85.71
2023-10-03,US,email,16.22
2023-10-03,US,referral,17.83
2023-10-04,US,paid_search,183.83
2023-10-04,US,organic,5.04
2023-10-04,US,social,85.79
2023-10-04,US,email,8.89
2023-10-04,US,referral,32.54
2023-10-05,US,paid_search,214.98
2023-10-05,US,organic,22.33
2023-10-05,US,social,124.22
2023-10-05,US,email,11.44
2023-10-05,US,referral,35.92
2023-10-06,US,paid_search,221.95
2023-10-06,US,organic,18.82
2023-10-06,US,social,115.55
2023-10-06,US,email,10.85
2023-10-06,US,referral,19.85
2023-10-07,US,paid_search,152.61
2023-10-07,US,organic,17.36
2023-10-07,US,social,66.23
2023-10-07,US,email,19.59
2023-10-07,US,referral,23.38
2023-10-08,US,paid_search,195.86
2023-10-08,US,organic,17.15
2023-10-08,US,social,49.04
2023-10-08,US,email,16.01
2023-10-08,US,referral,13.05
2023-10-09,US,paid_search,176.91
2023-10-09,US,organic,13.16
2023-10-09,US,social,134.71
2023-10-09,US,email,18.42
2023-10-09,US,referral,25.66
2023-10-10,US,paid_search,236.87
2023-10-10,US,organic,15.77
2023-10-10,US,social,102.23
2023-10-10,US,email,15.75
2023-10-10,US,referral,26.65
2023-10-11,US,paid_search,237.26
2023-10-11,US,organic,23.66
2023-10-11,US,social,96.5
2023-10-11,US,email,8.79
2023-10-11,US,referral,19.0
2023-10-12,US,paid_search,174.48
2023-10-12,US,organic,20.47
2023-10-12,US,social,64.57
2023-10-12,US,email,24.04
2023-10-12,US,referral,34.48
2023-10-13,US,paid_search,207.1
2023-10-13,US,organic,20.36
2023-10-13,US,social,85.23
2023-10-13,US,email,11.43
2023-10-13,US,referral,25.48
2023-10-14,US,paid_search,191.6
2023-10-14,US,organic,13.79
2023-10-14,US,social,97.52
2023-10-14,US,email,14.42
2023-10-14,US,referral,13.08
2023-10-15,US,paid_search,141.28
2023-10-15,US,organic,17.93
2023-10-15,US,social,132.47
2023-10-15,US,email,17.09
2023-10-15,US,referral,16.65
2023-10-16,US,paid_search,201.87
2023-10-16,US,organic,12.26
2023-10-16,US,social,114.36
2023-10-16,US,email,13.23
2023-10-16,US,referral,24.41
2023-10-17,US,paid_search,239.66
2023-10-17,US,organic,13.56
2023-10-17,US,social,58.56
2023-10-17,US,email,12.81
2023-10-17,US,referral,31.49
2023-10-18,US,paid_search,111.63
2023-10-18,US,organic,5.84
2023-10-18,US,social,79.85
2023-10-18,US,email,17.07
2023-10-18,US,referral,32.5
2023-10-19,US,paid_search,159.16
2023-10-19,US,organic,17.94
2023-10-19,US,social,115.96
2023-10-19,US,email,7.99
2023-10-19,US,referral,22.57
2023-10-20,US,paid_search,188.57
2023-10-20,US,organic,22.25
2023-10-20,US,social,78.53
2023-10-20,US,email,15.13
2023-10-20,US,referral,9.45
2023-10-21,US,paid_search,150.38
2023-10-21,US,organic,22.27
2023-10-21,US,social,67.9
2023-10-21,US,email,15.22
2023-10-21,US,referral,27.79
2023-10-22,US,paid_search,164.59
2023-10-22,US,organic,20.85
2023-10-22,US,social,68.34
2023-10-22,US,email,14.23
2023-10-22,US,referral,28.81
2023-10-23,US,paid_search,187.06
2023-10-23,US,organic,17.07
2023-10-23,US,social,95.04
2023-10-23,US,email,17.68
2023-10-23,US,referral,12.19
2023-10-24,US,paid_search,232.16
2023-10-24,US,organic,18.32
2023-10-24,US,social,99.57
2023-10-24,US,email,19.49
2023-10-24,US,referral,16.43
2023-10-25,US,paid_search,148.08
2023-10-25,US,organic,18.56
2023-10-25,US,social,72.37
2023-10-25,US,email,21.51
2023-10-25,US,referral,19.65
2023-10-26,US,paid_search,155.0
2023-10-26,US,organic,21.02
2023-10-26,US,social,62.95
2023-10-26,US,email,13.52
2023-10-26,US,referral,26.98
2023-10-27,US,paid_search,165.02
2023-10-27,US,organic,19.53
2023-10-27,US,social,78.09
2023-10-27,US,email,9.32
2023-10-27,US,referral,27.01
2023-10-28,US,paid_search,258.97
2023-10-28,US,organic,20.09
2023-10-28,US,social,95.07
2023-10-28,US,email,17.6
2023-10-28,US,referral,17.07
2023-10-29,US,paid_search,256.61
2023-10-29,US,organic,21.01
2023-10-29,US,social,126.72
2023-10-29,US,email,12.25
2023-10-29,US,referral,36.36
2023-10-30,US,paid_search,214.88
2023-10-30,US,organic,22.77
2023-10-30,US,social,95.27
2023-10-30,US,email,14.07
2023-10-30,US,referral,32.5
2023-10-31,US,paid_search,186.32
2023-10-31,US,organic,10.16
2023-10-31,US,social,64.86
2023-10-31,US,email,14.3
2023-10-31,US,referral,26.94
2023-11-01,US,paid_search,177.45
2023-11-01,US,organic,26.09
2023-11-01,US,social,46.1
2023-11-01,US,email,15.54
2023-11-01,US,referral,13.64
2023-11-02,US,paid_search,214.19
2023-11-02,US,organic,19.53
2023-11-02,US,social,99.44
2023-11-02,US,email,11.76
2023-11-02,US,referral,33.0
2023-11-03,US,paid_search,226.88
2023-11-03,US,organic,22.92
2023-11-03,US,social,87.09
2023-11-03,US,email,17.17
2023-11-03,US,referral,20.58
2023-11-04,US,paid_search,218.5
2023-11-04,US,organic,28.25
2023-11-04,US,social,114.09
2023-11-04,US,email,12.26
2023-11-04,US,referral,27.26
2023-11-05,US,paid_search,121.81
2023-11-05,US,organic,22.86
2023-11-05,US,social,100.14
2023-11-05,US,email,7.99
2023-11-05,US,referral,17.74
2023-11-06,US,paid_search,167.26
2023-11-06,US,organic,18.5
2023-11-06,US,social,62.79
2023-11-06,US,email,16.46
2023-11-06,US,referral,26.57
2023-11-07,US,paid_search,171.26
2023-11-07,US,organic,16.22
2023-11-07,US,social,113.6
2023-11-07,US,email,21.21
2023-11-07,US,referral,21.98
2023-11-08,US,paid_search,152.45
2023-11-08,US,organic,22.46
2023-11-08,US,social,81.94
2023-11-08,US,email,14.48
2023-11-08,US,referral,29.62
2023-11-09,US,paid_search,94.08
2023-11-09,US,organic,26.59
2023-11-09,US,social,91.64
2023-11-09,US,email,13.46
2023-11-09,US,referral,24.44
2023-11-10,US,paid_search,178.31
2023-11-10,US,organic,11.34
2023-11-10,US,social,123.64
2023-11-10,US,email,15.15
2023-11-10,US,referral,27.77
2023-11-11,US,paid_search,222.82
2023-11-11,US,organic,14.89
2023-11-11,US,social,100.65
2023-11-11,US,email,14.0
2023-11-11,US,referral,30.29
2023-11-12,US,paid_search,84.27
