order_id,region,amount_usd,baseline,z_score
DE-ORD-001949,DE,103.00404120628839,customer,4.231452124286581
DE-ORD-001970,DE,146.84996145670303,customer,6.212347645885285
DE-ORD-001977,DE,75.73173865308696,customer,-5.193527647104672
DE-ORD-001987,DE,79.1655960195286,customer,4.139013684628177
GH-ORD-000010,GH,11.481417847097102,customer,-5.916965304513471
GH-ORD-000012,GH,46.77066743705618,customer,7.430872986138309
GH-ORD-000016,GH,7.642176938542103,customer,-3.4793403874705278
GH-ORD-000019,GH,44.65500063851205,customer,3.649888155956521
GH-ORD-000020,GH,0.27228658925921984,customer,-3.1992793357235696
GH-ORD-000043,GH,47.22357079719068,customer,10.552032157213008
GH-ORD-000056,GH,24.716361329023577,customer,-9.752078609219827
GH-ORD-000059,GH,52.57127941024177,customer,3.6052215189873555
GH-ORD-000076,GH,35.44354532387264,customer,4.37149968886139
GH-ORD-000083,GH,24.276164676387843,customer,-9.47254827716613
GH-ORD-000087,GH,47.98506562515231,customer,8.91718172798278
GH-ORD-000090,GH,44.72125704189846,customer,12.220447284345056
GH-ORD-000108,GH,0.27228658925921984,customer,-3.429156402924169
GH-ORD-000116,GH,1.0237975756146664,customer,-19.667650313536264
GH-ORD-000117,GH,43.947055506438076,customer,6.104581014564416
GH-ORD-000127,GH,73.15796080216718,customer,6.2392822461588455
GH-ORD-000129,GH,44.102258862315836,customer,4.031831649320076
GH-ORD-000151,GH,7.722955293355672,customer,-5.0067643742953765
GH-ORD-000178,GH,28.692653154172387,customer,10.052266996238961
GH-ORD-000189,GH,21.757513725740058,customer,-6.4201668788008055
GH-ORD-000202,GH,6.169106490649724,customer,-5.002988086333397
GH-ORD-000213,GH,1.2897308111245045,customer,-3.080887357544748
GH-ORD-000218,GH,14.739780698565767,customer,-15.900044832234258
GH-ORD-000220,GH,6.528524788471894,customer,-3.486193731687823
GH-ORD-000227,GH,38.09198621540065,customer,5.4586717407529655
GH-ORD-000232,GH,31.421872400513966,customer,16.77474120082824
GH-ORD-000241,GH,8.911032444490068,customer,-4.292725838742946
GH-ORD-000245,GH,0.27228658925921984,customer,-3.2754950869113304
GH-ORD-000260,GH,52.64570441130595,customer,4.675191034131447
GH-ORD-000269,GH,22.90384026652137,customer,3.019155645048992
GH-ORD-000270,GH,0.27228658925921984,customer,-3.0562143321285435
GH-ORD-000271,GH,49.74675985765946,customer,5.055332867165583
GH-ORD-000282,GH,7.364444617497699,customer,-5.115045053244755
GH-ORD-000284,GH,0.27228658925921984,customer,-3.715290212002424
GH-ORD-000286,GH,23.452951554860796,customer,-3.8274199104379045
GH-ORD-000305,GH,47.83621562302393,customer,3.412687586124657
GH-ORD-000309,GH,4.925664399699286,customer,-3.5920856851840193
GH-ORD-000312,GH,34.74649165536904,customer,3.3987161085975424
GH-ORD-000330,GH,44.372730207646654,customer,5.781050970548202
GH-ORD-000333,GH,37.174380409597084,customer,7.614895291566492
GH-ORD-000338,GH,48.57501990188062,customer,14.120599591187789
GH-ORD-000356,GH,8.459036706319763,customer,-29.50414593697824
GH-ORD-000372,GH,21.59686463807712,customer,-4.005641185110545
GH-ORD-000373,GH,35.581503862430644,customer,3.822090729782625
GH-ORD-000379,GH,62.07408137538853,customer,4.528531531234102
GH-ORD-000380,GH,17.53071823847277,customer,-3.6341798205884874
GH-ORD-000387,GH,37.029160895325504,customer,3.1987965367444975
GH-ORD-000391,GH,36.43376088681201,customer,8.473784330044001
GH-ORD-000393,GH,25.321745179143246,customer,4.67766155608508
GH-ORD-000399,GH,5.688974471589299,customer,-3.5638241525423626
GH-ORD-000405,GH,26.906453128631902,customer,5.6815080789946
GH-ORD-000425,GH,39.61588349328809,customer,3.2781665597764613
GH-ORD-000435,GH,0.27228658925921984,customer,-4.229395807701934
GH-ORD-000450,GH,18.25590818786649,customer,-3.093725824345499
GH-ORD-000451,GH,21.748437506098085,customer,-3.0117929246535615
GH-ORD-000460,GH,44.807481128497216,customer,6.8851888930094285
GH-ORD-000472,GH,20.757314321194524,customer,3.9417040358744226
GH-ORD-000483,GH,19.248846616698447,customer,-3.1973113935208923
GH-ORD-000504,GH,27.119744290218293,customer,3.7171655467316436
GH-ORD-000506,GH,56.010259032585715,customer,3.6821368721732193
GH-ORD-000508,GH,11.617561141726712,customer,-15.79973445452537
GH-ORD-000526,GH,9.26228214463446,customer,-6.666715011558443
GH-ORD-000535,GH,43.59762105022208,customer,4.31560563380282
GH-ORD-000545,GH,20.531316452109373,customer,-3.2991297308236947
GH-ORD-000546,GH,53.4298897883725,customer,6.013261163734777
GH-ORD-000552,GH,0.27228658925921984,customer,-5.506443144374673
GH-ORD-000574,GH,21.536053966475894,customer,-3.069213321766463
GH-ORD-000576,GH,23.764265888580507,customer,5.365439093484426
GH-ORD-000584,GH,2.9161893709662445,customer,-3.0560346955531337
GH-ORD-000586,GH,54.0588718095613,customer,3.997656059514148
GH-ORD-000603,GH,61.765489907561424,customer,4.78399119230496
GH-ORD-000609,GH,27.888500093893487,customer,3.018656529437729
GH-ORD-000611,GH,9.027208055907334,customer,-6.225515396236896
GH-ORD-000613,GH,17.489875250083884,customer,-3.1570734286336433
GH-ORD-000614,GH,4.096097924422864,customer,-6.485099337748361
GH-ORD-000620,GH,56.73998709180042,customer,3.519635905679131
GH-ORD-000622,GH,42.681830488346904,customer,3.0433914250266927
GH-ORD-000631,GH,6.92424796486196,customer,-3.1265128473309143
GH-ORD-000642,GH,1.768047586256534,customer,-25.70245573957857
GH-ORD-000661,GH,41.24960302884341,customer,8.358788261281173
GH-ORD-000673,GH,0.27228658925921984,customer,-3.75783335386637
GH-ORD-000675,GH,47.81897080570418,customer,4.044197405558165
GH-ORD-000681,GH,0.27228658925921984,customer,-3.0629706914755848
GH-ORD-000687,GH,43.36526982738754,customer,3.1710692438936743
GH-ORD-000689,GH,35.60600965546398,customer,3.7276719551949653
GH-ORD-000691,GH,5.937662889779387,customer,-3.1449777337951508
GH-ORD-000694,GH,56.88157611821522,customer,4.134040753050887
GH-ORD-000701,GH,32.09623551991263,customer,3.117570821663658
GH-ORD-000702,GH,31.238532763746093,customer,10.56048889997508
GH-ORD-000705,GH,23.593632959311396,customer,3.930316742081432
GH-ORD-000713,GH,0.27228658925921984,customer,-3.457997370368073
GH-ORD-000716,GH,64.32679909052648,customer,19.25182595399177
GH-ORD-000717,GH,50.746959262204996,customer,4.844569045439987
GH-ORD-000730,GH,44.38725215907382,customer,3.1065757961525002
GH-ORD-000746,GH,44.958146374553976,customer,4.579335968270901
GH-ORD-000752,GH,3.5705848071525694,customer,-14.014100394810685
GH-ORD-000755,GH,38.45775786697221,customer,6.796993260756877
GH-ORD-000758,GH,2.1084058228305587,customer,-4.210739363899192
GH-ORD-000766,GH,12.22566785773897,customer,-15.790519877675013
GH-ORD-000770,GH,20.75549907726613,customer,-4.565995525727053
GH-ORD-000785,GH,0.27228658925921984,customer,-3.892349411452515
GH-ORD-000786,GH,1.6509643528750695,customer,-8.081605002605544
GH-ORD-000789,GH,59.2940352990519,customer,3.5206819822973534
GH-ORD-000798,GH,0.27228658925921984,customer,-3.944833330442223
GH-ORD-000806,GH,12.82288311018086,customer,-5.823785723439776
GH-ORD-000813,GH,2.4778079622589004,customer,-4.285193405199734
GH-ORD-000820,GH,14.2042837396893,customer,-3.0415211467402554
GH-ORD-000832,GH,42.36507042284201,customer,16.472700729926732
GH-ORD-000838,GH,9.083480617687572,customer,-21.3182926829286
GH-ORD-000842,GH,9.334891901770252,customer,-5.134158926728575
GH-ORD-000869,GH,12.547873655029047,customer,-3.7973222936668547
GH-ORD-000872,GH,41.73790364558161,customer,3.87570858055713
GH-ORD-000873,GH,55.994829459194364,customer,6.393874867770441
GH-ORD-000899,GH,7.662144621754446,customer,-4.308601371164227
GH-ORD-000918,GH,47.71368665785729,customer,3.058319137684207
GH-ORD-000921,GH,45.88119791214273,customer,6.7120796444055415
GH-ORD-000923,GH,37.97853346987598,customer,3.459827095495721
GH-ORD-000938,GH,36.1914258223713,customer,3.754529239240932
GH-ORD-000966,GH,36.252236493972525,customer,3.2855643962577497
GH-ORD-000980,GH,51.29153244072344,customer,6.167241379310041
GH-ORD-000991,GH,0.27228658925921984,customer,-3.9823045511037494
GH-ORD-000992,GH,17.970914891108507,customer,-3.4024002823861297
GH-ORD-000999,GH,6.761783633270626,customer,-17.745464540957105
GH-ORD-001003,GH,44.61960338190835,customer,5.401361763124935
GH-ORD-001005,GH,26.754880260610935,customer,4.4686675461741405
GH-ORD-001006,GH,4.434640917068493,customer,-3.158757995663801
GH-ORD-001017,GH,73.12891689931287,customer,3.256124931792009
GH-ORD-001020,GH,51.98223275547765,customer,8.719774451282008
GH-ORD-001045,GH,0.27228658925921984,customer,-5.558562588533523
GH-ORD-001047,GH,46.98123573274999,customer,3.624216576510687
GH-ORD-001058,GH,10.823391923053988,customer,-5.089596764433677
GH-ORD-001071,GH,35.386365140128206,customer,4.502741242839723
GH-ORD-001102,GH,48.535992157420125,customer,5.527751991499446
GH-ORD-001105,GH,12.087709319180965,customer,-3.574984686724713
GH-ORD-001151,GH,51.02015347342841,customer,3.6522541821694428
GH-ORD-001154,GH,22.131453974989387,customer,4.5223843680435305
GH-ORD-001166,GH,28.571939432934133,customer,-9.422613531047878
GH-ORD-001167,GH,6.971444307000225,customer,-3.0342400000000076
GH-ORD-001171,GH,36.32756911700091,customer,3.5969232861459544
GH-ORD-001172,GH,53.69219253602556,customer,4.864556160272798
GH-ORD-001190,GH,54.49997608416124,customer,9.308526302349163
GH-ORD-001192,GH,1.4213359959331275,customer,-4.542668484891986
GH-ORD-001196,GH,41.742441755402595,customer,4.540759987008754
GH-ORD-001205,GH,0.27228658925921984,customer,-3.8218958926030253
GH-ORD-001210,GH,12.94087396552652,customer,13.704714520085966
GH-ORD-001212,GH,15.479492599386647,customer,-3.2293640061173785
GH-ORD-001231,GH,3.505236025730356,customer,-3.066503501805054
GH-ORD-001263,GH,0.27228658925921984,customer,-3.9160829801472192
GH-ORD-001265,GH,47.751806780353576,customer,6.2020421327760795
GH-ORD-001268,GH,15.75450205453846,customer,-3.369327972429647
GH-ORD-001272,GH,43.51230458558753,customer,18.209744956224093
GH-ORD-001274,GH,56.08468403364989,customer,5.998094401476364
GH-ORD-001281,GH,52.871702280391105,customer,3.8116372214824845
GH-ORD-001289,GH,4.423749453498124,customer,-14.628874068262038
GH-ORD-001292,GH,45.15873082864161,customer,5.282273908468205
GH-ORD-001309,GH,3.556970477689608,customer,-6.139480459320771
GH-ORD-001331,GH,39.365379831169605,customer,5.312115999016938
GH-ORD-001344,GH,0.7242823274295247,customer,-15.00877742946775
GH-ORD-001345,GH,31.75587728333861,customer,7.6172615016069605
GH-ORD-001357,GH,44.30828904818864,customer,3.81576482455509
GH-ORD-001363,GH,41.86587834253344,customer,4.3623049121353255
GH-ORD-001373,GH,53.611414181211984,customer,4.558414003139828
GH-ORD-001385,GH,64.59454756996472,customer,10.831562882233444
GH-ORD-001391,GH,1.3950149589714027,customer,-3.180665677852698
GH-ORD-001406,GH,32.67802119896317,customer,5.0947752126367005
GH-ORD-001410,GH,43.16196250740733,customer,3.3952408508644596
GH-ORD-001415,GH,40.516244481771906,customer,3.429892375322116
GH-ORD-001419,GH,53.18210899214662,customer,3.776550159676582
GH-ORD-001429,GH,0.27228658925921984,customer,-7.5705895808730155
GH-ORD-001430,GH,0.27228658925921984,customer,-15.762964836833202
GH-ORD-001441,GH,55.89226817724005,customer,4.419457735247205
GH-ORD-001451,GH,11.177364489090973,customer,-3.0338377590866963
GH-ORD-001462,GH,57.4098121013781,customer,4.283736658564926
GH-ORD-001465,GH,19.730793879687262,customer,-3.652114060963694
GH-ORD-001468,GH,0.27228658925921984,customer,-16.224549150751738
GH-ORD-001477,GH,49.654182417311326,customer,5.74224895881537
GH-ORD-001478,GH,28.49751443186995,customer,8.464594127806418
GH-ORD-001479,GH,44.085014044996086,customer,3.652080652080748
GH-ORD-001487,GH,64.19700914964625,customer,5.188054187192111
GH-ORD-001496,GH,29.876192195485796,customer,3.06166702687126
GH-ORD-001505,GH,33.59471938280254,customer,3.1433246811872255
GH-ORD-001506,GH,18.84313959870221,customer,-11.557324840765112
GH-ORD-001513,GH,46.57371347082535,customer,8.846026859416773
GH-ORD-001514,GH,0.27228658925921984,customer,-15.846674876847171
GH-ORD-001517,GH,18.657077096041743,customer,-4.398411607768425
GH-ORD-001518,GH,3.604166819827873,customer,-3.0201238756703273
GH-ORD-001521,GH,8.671420245941954,customer,-11.258424355100951
GH-ORD-001531,GH,17.154962745295045,customer,-3.4060286907572332
GH-ORD-001538,GH,35.107725197119606,customer,3.175828299461289
GH-ORD-001541,GH,16.19923681699518,customer,-3.9794708994709462
GH-ORD-001543,GH,49.398233023407656,customer,3.710530836626019
GH-ORD-001549,GH,19.112703322068835,customer,-3.739988186650879
GH-ORD-001550,GH,43.079368908665366,customer,5.852742462767889
GH-ORD-001553,GH,45.65610766502178,customer,5.489082365948031
GH-ORD-001560,GH,47.76814397570912,customer,3.3147052768079996
GH-ORD-001572,GH,12.64861969305496,customer,-4.78270663663146
GH-ORD-001576,GH,21.36632865917098,customer,-3.706770938440189
GH-ORD-001577,GH,67.15041102114459,customer,8.736959057136984
GH-ORD-001603,GH,0.27228658925921984,customer,-10.763469963124079
GH-ORD-001618,GH,46.319579320850075,customer,12.716727026455956
GH-ORD-001630,GH,54.61524407361431,customer,6.119261349063803
GH-ORD-001633,GH,26.041489396751786,customer,-4.170290625679629
GH-ORD-001640,GH,27.10612996075533,customer,6.496676163342825
GH-ORD-001642,GH,47.592972936619034,customer,8.95012083411902
GH-ORD-001643,GH,12.47707914182165,customer,-6.378960194963558
GH-ORD-001658,GH,15.8788462636335,customer,-3.306474762044624
GH-ORD-001668,GH,5.16164611039061,customer,-3.3071594108945837
GH-ORD-001674,GH,19.001973442436753,customer,-5.2935714192432535
GH-ORD-001677,GH,25.18287901862104,customer,5.079521541698966
GH-ORD-001684,GH,21.255598779538897,customer,-4.135083794043996
GH-ORD-001704,GH,90.45814306173381,customer,10.254216144758487
GH-ORD-001711,GH,0.27228658925921984,customer,-8.484724799010555
GH-ORD-001715,GH,7.6331007189001285,customer,-3.47304822566553
GH-ORD-001727,GH,45.24041680541937,customer,5.0836722029408925
GH-ORD-001734,GH,18.225956663047977,customer,-5.962543214537328
GH-ORD-001735,GH,23.229676551668238,customer,-10.17784380173243
GH-ORD-001744,GH,42.542964327824706,customer,17.05088666152646
GH-ORD-001764,GH,37.100863030497095,customer,6.335099529405998
GH-ORD-001769,GH,37.38131821743409,customer,17.958316891566355
GH-ORD-001773,GH,15.651033150619954,customer,-7.040494348091139
GH-ORD-001774,GH,41.70885974272729,customer,4.831875524815005
GH-ORD-001780,GH,2.9406951639995738,customer,-12.12563314321184
GH-ORD-001786,GH,33.90149560670126,customer,8.310310211739633
GH-ORD-001787,GH,6.2680372847472405,customer,-3.3546450476668213
GH-ORD-001796,GH,61.38338106063431,customer,39.83794932233694
GH-ORD-001807,GH,46.25332291746367,customer,3.302531890620016
GH-ORD-001824,GH,10.304232159533075,customer,-8.736965436438286
GH-ORD-001840,GH,34.00042640079878,customer,3.0054528426553837
GH-ORD-001841,GH,51.84427421691965,customer,3.545660085776425
GH-ORD-001844,GH,3.7784302369537737,customer,-3.7115253776023898
GH-ORD-001845,GH,41.802344805039624,customer,7.929148668840414
GH-ORD-001846,GH,54.58710779272418,customer,5.387149692412847
GH-ORD-001860,GH,47.495857386449906,customer,11.689618074237663
GH-ORD-001868,GH,27.89213058175028,customer,3.5880966411314663
GH-ORD-001876,GH,38.902492629428934,customer,12.941722702529717
GH-ORD-001881,GH,35.550644715647934,customer,3.777117384843785
GH-ORD-001895,GH,25.72745219713948,customer,-3.782393470339304
GH-ORD-001900,GH,29.349771456251304,customer,4.1818181818181825
GH-ORD-001906,GH,22.77132745974855,customer,-3.8988312636961373
GH-ORD-001908,GH,6.415072042947219,customer,-3.878447376961675
GH-ORD-001917,GH,6.653776619531135,customer,-12.53579446245944
GH-ORD-001925,GH,36.48004960698607,customer,3.063597496464666
GH-ORD-001928,GH,48.7874034415028,customer,8.423019431988072
GH-ORD-001943,GH,38.95967281317337,customer,5.303614824598233
GH-ORD-001952,GH,4.46005433206602,customer,-9.646999799317626
GH-ORD-001957,GH,4.456423844209231,customer,-4.128653640917871
GH-ORD-001960,GH,46.86778298722531,customer,3.293323521781726
GH-ORD-001973,GH,0.27228658925921984,customer,-4.765400372767247
GH-ORD-001982,GH,57.819149607231125,customer,3.5268569766740856
GH-ORD-001998,GH,33.487619991027245,customer,4.5322308569897425
9b961b894e797f63622137ff7eb1c1af,BR,242.85510386193982,region,4.967350667035164
0d8e03520c1b877edaf5ef24f7abb5cb,BR,179.61116416735035,region,3.4840839879304415
442693e8e705ad1f9c91f762f0d297bc,BR,241.9074407797604,region,4.945125026450432
708d3d7c0c996a92a48a8cf501f6fd8b,BR,238.58868598584235,region,4.867289925953699
dd4d3cf66aa23e931c9af921516324e4,BR,254.91363308110027,region,5.250160603863333
7cb72e0bbd081c1483fb0b200266b7d3,BR,269.04541704331444,region,5.581594799276875
5d4c85dc3fb9109333a5a7ef8fe717a4,BR,370.74126979890593,region,7.9666781847196315
35990049382e07dba1a9ef3550cad655,BR,253.0028348664201,region,5.205346455092485
18131b2990b1052f6a818f25ee7c332b,BR,216.21996923382795,region,4.342674091253682
e6acd035a11603d3f61a37185f681a5c,BR,197.78115326342288,region,3.9102266273050432
ab4354630db26a599455989a1091e50f,BR,373.32897021514276,region,8.027367791051
0550cddd79cea841641e17c802d9c403,BR,197.43109812490357,region,3.9020167478237453
17784b9fbb37fb0bdc230d8ed6f6b355,BR,259.7331767561841,region,5.3631938616942545
eb2d13a05138994cbcc09986aabdb9b3,BR,68.63788323785144,customer,9.359672416524017
06375e8bcbe64fb1da3b499fa42a7991,BR,383.16919421948734,region,8.258151585530829
106ff3ba3e84e22713bf2a10c582fd94,BR,160.00420839768742,region,3.0242400200773583
6b022a73dc1fa183cdc18cb9c255d60c,BR,200.04200661662233,region,3.9632506555571894
622313cbbf2c6fb616025bc038e3bba6,BR,189.4262460899228,region,3.714278122558021
6703cbd67193e32ea4174d97832a16bd,BR,428.03814015124703,region,9.310467629542618
e42b66326781591510efdca88022604d,BR,161.9575547507511,region,3.070052054752009
83167649ca3fb63d1a7daada42232e14,BR,496.4400746216988,region,10.914705295258525
62d3014a7e5b4f51c5f2bb713775aada,BR,238.5442038411686,region,4.866246681599721
2e7a373242af9032c112f07cf0235ee8,BR,396.1076963006715,region,8.561599617187676
af6abe9c52e60044f9a708a55cb9b189,BR,216.23157327156892,region,4.34294624195472
8ee8c0426394f8fb52861464aa0b4b40,BR,219.05135444262524,region,4.409078862306841
9dc716765847e0436278efdb22248d1a,BR,178.55906474550218,region,3.4594089910363715
2377613b828f1d12f44e8ee282dcd85d,BR,186.58519084967475,region,3.6476465592539986
